% Model:              single_small_gate_2deg_inalas_semi_ec.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jun 18 2023, 17:45
% Dimension:          2
% Nodes:              6138
% Expressions:        21
% Description:        Log of electron concentration
% Length unit:        m
% X,Y,semi.log10N (1) @ Tref=50, Vdc=0, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-0.25, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-0.5, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-0.75, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-1, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-1.25, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-1.5, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-1.75, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-2, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-2.25, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-2.5, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-2.75, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-3, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-3.25, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-3.5, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-3.75, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-4, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-4.25, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-4.5, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-4.75, Vg_on=1,semi.log10N (1) @ Tref=50, Vdc=-5, Vg_on=1
1.0E-5,-8.0E-8,-21.940908396037266,-21.99230024335878,-22.049660338087897,-22.11322910012661,-22.18358094125756,-22.261420631862066,-22.34623854574648,-22.43668167817103,-22.532802856334786,-22.63571796368555,-22.749150073171947,-22.878893097257844,-23.021136012935926,-23.171753183716238,-23.328669367627477,-23.490822384661875,-23.650148774649026,-23.748257548289075,-23.8184940898823,-23.879293529914015,-23.933082300596066
1.001E-5,-8.0E-8,-21.940615930748848,-21.99220517677594,-22.049786088544987,-22.113600143617198,-22.184224126428653,-22.262365598283267,-22.34751231026276,-22.438305202870307,-22.534797316779677,-22.638109205120273,-22.751979472247914,-22.882225635633194,-23.025018922540443,-23.176215563359687,-23.333731435592505,-23.49649980322802,-23.65642471341346,-23.754882493103075,-23.825355707395836,-23.886353873153972,-23.940313965102582
1.002E-5,-8.0E-8,-21.94038668009709,-21.99213991657821,-22.04990435460062,-22.11392237176773,-22.184772749386447,-22.26316538538407,-22.348585786347652,-22.439669774280404,-22.536470577203115,-22.640112682778863,-22.754347759401345,-22.88501312654538,-23.028264934695166,-23.179944103734016,-23.337959043149343,-23.501239191681222,-23.66166138708054,-23.760407202876802,-23.831074369009308,-23.8922347320794,-23.94633416837481
1.003E-5,-8.0E-8,-21.940223317104465,-21.992098804125938,-22.05000010040653,-22.11417026639634,-22.185189586238053,-22.263769709662327,-22.349394433561788,-22.440695715414527,-22.537726928763796,-22.64161552509202,-22.756123001066562,-22.887101544053493,-23.030695881133752,-23.182735382546714,-23.341122841175594,-23.504784822331093,-23.66557776091675,-23.76453724499852,-23.83534752147069,-23.896627196598722,-23.95082886200623
1.004E-5,-8.0E-8,-21.94012090826785,-21.99207518801371,-22.050064708846325,-22.11433297592626,-22.18546124746004,-22.264162306033864,-22.34991883250974,-22.441360274865392,-22.53854010281113,-22.6425876899755,-22.75727090199472,-22.888451549597953,-23.03226692610143,-23.184538905484708,-23.34316664185211,-23.50707484033481,-23.668106740208824,-23.767203530620606,-23.838105476114624,-23.89946143366879,-23.95372835371496
1.005E-5,-8.0E-8,-21.94008714425961,-21.992067850724943,-22.050086965083345,-22.11438814258472,-22.185552969241296,-22.26429460836162,-22.35009536361893,-22.441583837509306,-22.538813532499464,-22.642914469325284,-22.75765665677229,-22.888905141473685,-23.032794708972997,-23.18514470840885,-23.34385306966995,-23.507843872350463,-23.668955920719352,-23.76809868019095,-23.83903125543236,-23.900412672395678,-23.954701349681958
1.006E-5,-8.0E-8,-21.94012090826785,-21.99207518801371,-22.050064708846325,-22.11433297592626,-22.18546124746004,-22.26416230603386,-22.34991883250974,-22.441360274865392,-22.53854010281113,-22.6425876899755,-22.75727090199472,-22.888451549597953,-23.03226692610143,-23.1845389054855,-23.34316664185211,-23.50707484033402,-23.668106740208824,-23.767203530620606,-23.838105476114624,-23.899461433668,-23.95372835371496
1.007E-5,-8.0E-8,-21.940223317104465,-21.992098804125938,-22.05000010040653,-22.11417026639634,-22.185189586238053,-22.263769709662327,-22.349394433562576,-22.440695715414527,-22.537726928763796,-22.64161552509281,-22.756123001066562,-22.887101544053493,-23.030695881133752,-23.182735382546714,-23.341122841174805,-23.504784822331093,-23.66557776091675,-23.76453724499852,-23.83534752147069,-23.896627196598722,-23.950828862007018
1.008E-5,-8.0E-8,-21.94038668009709,-21.99213991657821,-22.04990435460062,-22.113922371768517,-22.184772749386447,-22.26316538538328,-22.348585786347652,-22.439669774280404,-22.536470577203115,-22.640112682778863,-22.754347759401345,-22.88501312654538,-23.028264934695166,-23.179944103734016,-23.337959043149343,-23.501239191681222,-23.66166138707975,-23.760407202876802,-23.83107436900852,-23.8922347320794,-23.94633416837481
1.009E-5,-8.0E-8,-21.940615930748848,-21.99220517677594,-22.049786088544987,-22.113600143617198,-22.184224126428653,-22.262365598283267,-22.347512310261973,-22.438305202870307,-22.53479731677889,-22.63810920512106,-22.751979472247914,-22.882225635633194,-23.025018922539655,-23.176215563359687,-23.333731435592505,-23.49649980322802,-23.656424713412672,-23.754882493103075,-23.825355707395836,-23.88635387315476,-23.940313965102582
1.01E-5,-8.0E-8,-21.940908396037266,-21.99230024335878,-22.049660338088685,-22.11322910012661,-22.18358094125756,-22.261420631862066,-22.34623854574648,-22.43668167817103,-22.532802856334786,-22.63571796368555,-22.749150073171947,-22.878893097257844,-23.021136012935926,-23.171753183716238,-23.328669367627477,-23.490822384662668,-23.650148774649026,-23.748257548289864,-23.8184940898823,-23.879293529914015,-23.933082300596066
1.011E-5,-8.0E-8,-21.941989127250938,-21.992867740977793,-22.04965550596411,-22.112590562970407,-22.182241726836875,-22.259306899978274,-22.343281726694073,-22.43282686424208,-22.5279947759919,-22.629890431881943,-22.74220016774312,-22.870660826680805,-23.01149982568705,-23.160632928624995,-23.31600582907119,-23.47656719771934,-23.63433320852957,-23.731486117382094,-23.801041789985902,-23.86125381742055,-23.914524512659533
1.012E-5,-8.0E-8,-21.943069858464614,-21.993435238597595,-22.049650673840326,-22.111952025814997,-22.180902512416193,-22.257193168093693,-22.340324907642454,-22.428972050314712,-22.523186695649805,-22.62406290007755,-22.7352502623143,-22.862428556102973,-23.001863638438962,-23.149512673532968,-23.303342290514905,-23.46231201077601,-23.618517642409323,-23.714714686475116,-23.783589490090296,-23.843214104927085,-23.89596672472221
1.013E-5,-8.0E-8,-21.944150589678287,-21.994002736216604,-22.049645841716544,-22.111313488658794,-22.179563297995507,-22.2550794362099,-22.337368088590836,-22.42511723638655,-22.51837861530771,-22.618235368273943,-22.728300356886265,-22.85419628552593,-22.992227451190082,-23.138392418441725,-23.290678751958623,-23.448056823832683,-23.602702076289866,-23.697943255567345,-23.76613719019311,-23.825174392432828,-23.87740893678647
1.014E-5,-8.0E-8,-21.945231320891963,-21.994570233836406,-22.049641009592758,-22.110674951501803,-22.178224083575614,-22.25296570432532,-22.33441126953843,-22.42126242245839,-22.513570534964824,-22.61240783646955,-22.72135045145744,-22.8459640149481,-22.982591263941206,-23.127272163349698,-23.278015213403126,-23.433801636890145,-23.586886510169617,-23.681171824660364,-23.748684890297504,-23.80713467994015,-23.85885114884915
1.015E-5,-8.0E-8,-21.946312052104847,-21.995137731456207,-22.049636177469765,-22.110036414346393,-22.17688486915414,-22.25085197244074,-22.331454450486813,-22.41740760853023,-22.50876245462352,-22.606580304665155,-22.714400546028614,-22.83773174437106,-22.97295507669312,-23.116151908257667,-23.26535167484684,-23.419546449946818,-23.57107094405016,-23.664400393753386,-23.731232590401106,-23.789094967446687,-23.840293360913407
1.016E-5,-8.0E-8,-21.947392783318524,-21.99570522907522,-22.04963134534598,-22.109397877190194,-22.175545654734243,-22.248738240556158,-22.328497631435194,-22.41355279460128,-22.503954374280635,-22.600752772860762,-22.70745064059979,-22.829499473794016,-22.96331888944503,-23.105031653166428,-23.252688136290555,-23.40529126300349,-23.555255377929914,-23.647628962845616,-23.713780290504708,-23.771055254952433,-23.82173557297609
1.0170000000000001E-5,-8.0E-8,-21.948473514531408,-21.99627272669502,-22.049626513222194,-22.10875934003399,-22.17420644031356,-22.246624508672365,-22.325540812383576,-22.40969798067391,-22.49914629393933,-22.594925241057158,-22.700500735170966,-22.821267203216976,-22.953682702196154,-23.093911398075186,-23.24002459773427,-23.391036076060164,-23.539439811809668,-23.630857531938634,-23.696327990609102,-23.753015542458964,-23.803177785039555
1.018E-5,-8.0E-8,-21.949554245745873,-21.99684022431403,-22.049621681098408,-22.10812080287858,-22.172867225892876,-22.244510776788573,-22.32258399333117,-22.40584316674575,-22.494338213597235,-22.589097709252762,-22.693550829742932,-22.813034932639145,-22.944046514948067,-23.082791142983158,-23.227361059177984,-23.376780889117626,-23.52362424569021,-23.614086101031656,-23.678875690712704,-23.7349758299655,-23.784619997103814
1.019E-5,-8.0E-8,-21.950634976959545,-21.997407721933833,-22.049616848974626,-22.10748226572238,-22.171528011472983,-22.242397044903992,-22.319627174279553,-22.40198835281759,-22.48953013325435,-22.583270177448366,-22.6866009243149,-22.804802662062105,-22.934410327699187,-23.071670887891127,-23.21469752062249,-23.3625257021743,-23.507808679569173,-23.597314670123886,-23.66142339081631,-23.716936117472034,-23.766062209165703
1.02E-5,-8.0E-8,-21.95171570817243,-21.997975219553634,-22.04961201685084,-22.10684372856618,-22.17018879705151,-22.24028331301941,-22.316670355227934,-22.39813353888943,-22.484722052913042,-22.577442645644762,-22.679651018885284,-22.796570391484273,-22.9247741404511,-23.060550632799888,-23.202033982065412,-23.348270515230972,-23.491993113449716,-23.580543239216905,-23.6439710909207,-23.698896404977777,-23.747504421229962
9.9E-6,-7.9E-8,-21.9517093981801,-21.99797188887447,-22.04961201161803,-22.10684740888129,-22.170196556357084,-22.240295585660636,-22.316687546058578,-22.398155974376195,-22.484750062628837,-22.57747662391769,-22.679691575993164,-22.796618473807776,-22.924830473560455,-23.06061570316218,-23.202108155907688,-23.34835409727266,-23.49208594071539,-23.580641760941376,-23.644073690375624,-23.699002534861513,-23.747613674930257
9.91E-6,-7.9E-8,-21.950628589108657,-21.997404350371777,-22.049616844090195,-22.107485992039432,-22.171535867257663,-22.242409469821986,-22.31964457812514,-22.4020110660121,-22.48955848935375,-22.583304575545913,-22.68664198210313,-22.804851337447456,-22.934467355011154,-23.07173675936916,-23.214772606757133,-23.362610311172737,-23.507902646199806,-23.59741440007324,-23.661527247545003,-23.71704354694387,-23.766172799775777
9.92E-6,-7.9E-8,-21.949547780038003,-21.996836811869084,-22.04962167656236,-22.10812457519758,-22.172875178158247,-22.24452335398413,-22.3226016101917,-22.40586615764801,-22.49436691607709,-22.589132527174137,-22.693592388212306,-22.813084201088714,-22.944104236461854,-23.082857815575345,-23.22743705760658,-23.376866525071232,-23.523719351685006,-23.614187039204317,-23.678980804714378,-23.73508455902623,-23.78473192462288
9.93E-6,-7.9E-8,-21.94846697096735,-21.99626927336639,-22.049626509034525,-22.108763158355725,-22.17421448905883,-22.246637238145475,-22.32555864225826,-22.409721249283123,-22.499175342801216,-22.59496047880236,-22.70054279432227,-22.821317064729186,-22.953741117912553,-23.093978871782323,-23.24010150845602,-23.39112273896973,-23.53953605717021,-23.630959678336183,-23.696434361882968,-23.753125571108587,-23.803291049469188
9.94E-6,-7.9E-8,-21.947386161895906,-21.995701734864486,-22.04963134150748,-22.10940174151387,-22.175553799959413,-22.248751122306825,-22.328515674324823,-22.41357634091903,-22.503983769525345,-22.600788430430583,-22.707493200431447,-22.829549928371236,-22.963377999363253,-23.105099927989297,-23.252765959306256,-23.405378952869018,-23.55535276265462,-23.647732317468048,-23.713887919052347,-23.771166583191736,-23.821850174315497
9.95E-6,-7.9E-8,-21.946305352825252,-21.99513419636179,-22.049636173979643,-22.110040324671225,-22.176893110859996,-22.250865006468967,-22.331472706391384,-22.417431432554146,-22.50879219624868,-22.606616382058807,-22.714443606541412,-22.837782792011705,-22.973014880813952,-23.116220984196275,-23.2654304101557,-23.419635166767513,-23.57116946813982,-23.664504956599913,-23.731341476221722,-23.789207595274092,-23.840409299161806
9.96E-6,-7.9E-8,-21.9452245437546,-21.994566657859096,-22.0496410064526,-22.11067890782937,-22.17823242176058,-22.252978890630313,-22.33442973845795,-22.42128652419005,-22.5136006229736,-22.612444333687034,-22.721394012651377,-22.846015655652174,-22.982651762265444,-23.127342040402464,-23.278094861005936,-23.4338913806668,-23.586986173623444,-23.68127759573178,-23.7487950333911,-23.807248607356453,-23.85896842400812
9.97E-6,-7.9E-8,-21.944143734683944,-21.993999119356403,-22.049645838924764,-22.111317490987517,-22.17957173266116,-22.255092774791663,-22.33738677052451,-22.42514161582517,-22.518409049696935,-22.618272285315257,-22.728344418760553,-22.854248519293435,-22.992288643716144,-23.13846309661023,-23.29075931185538,-23.4481475945653,-23.602802879108648,-23.698050234863643,-23.76624859055969,-23.8252896194396,-23.877527548854427
9.98E-6,-7.9E-8,-21.9430629256125,-21.99343158085371,-22.04965067139693,-22.11195607414566,-22.180911043561743,-22.257206658954594,-22.340343802590283,-22.428996707461074,-22.52321747642106,-22.62410023694348,-22.73529482487052,-22.862481382933904,-23.00192552516684,-23.14958415281721,-23.303423762704824,-23.462403808463794,-23.618619584593848,-23.71482287399472,-23.783702147729066,-23.843330631521958,-23.896086673701525
9.990000000000001E-6,-7.9E-8,-21.941982116541055,-21.992864042351805,-22.049655503869882,-22.112594657303806,-22.182250354462326,-22.25932054311515,-22.343300834657633,-22.43285179909619,-22.52802590314519,-22.629928188572492,-22.742245230979695,-22.870714246574373,-23.01156240661833,-23.160705209024183,-23.316088213554266,-23.47666002236308,-23.63443629007826,-23.731595513126585,-23.801155704898445,-23.86137164360432,-23.914645798547838
1.0E-5,-7.9E-8,-21.940901307471194,-21.99229650384911,-22.049660336342047,-22.113233240461952,-22.18358966536291,-22.2614344272765,-22.346257866723406,-22.436706890732097,-22.532834329869313,-22.635756140200716,-22.74919563708887,-22.878947110215634,-23.02119928806903,-23.171826265230372,-23.3287526644045,-23.49091623626158,-23.650252995563463,-23.74836815225766,-23.818609262067035,-23.879412655686675,-23.933204923394147
1.001E-5,-7.9E-8,-21.94060882110145,-21.99220143041875,-22.049786095872815,-22.113604310712223,-22.184232896915134,-22.262379461838755,-22.34753172308716,-22.438330532498075,-22.53482893412558,-22.638147554054253,-22.7520252401772,-22.882279888880674,-23.025082477645366,-23.17628896662753,-23.33381509736026,-23.49659406418593,-23.6565293868394,-23.75499357474551,-23.825471374318713,-23.886473507990218,-23.940437109313965
1.002E-5,-7.9E-8,-21.940379553924952,-21.992136165522233,-22.04990437046257,-22.11392656210309,-22.18478155943814,-22.263179306614205,-22.348605276582692,-22.439695202306133,-22.536502315206164,-22.640151176180687,-22.754393698103133,-22.885067580792256,-23.028328723861602,-23.18001777585475,-23.338043009757396,-23.501333794380052,-23.661766438103662,-23.76051868288492,-23.83119044827967,-23.892354790957953,-23.94645774667464
1.003E-5,-7.9E-8,-21.94021617915772,-21.992095050109917,-22.050000123176037,-22.11417447461125,-22.185198426351533,-22.263783674473917,-22.349413982112143,-22.440721217423977,-22.537758757365363,-22.64165412686527,-22.756169067782555,-22.887156148896064,-23.030759845596098,-23.18280925594728,-23.3412070359227,-23.50487968070205,-23.66568309434561,-23.76464902281772,-23.835463908870818,-23.896747572209097,-23.950952764409152
1.004E-5,-7.9E-8,-21.940113762939557,-21.99207143229687,-22.050064736278276,-22.11433719587707,-22.18547010716574,-22.26417629915902,-22.3499384188763,-22.4413858247988,-22.538571990053487,-22.642626361854475,-22.75731705148846,-22.888506251791767,-23.032331003855173,-23.1846129089392,-23.3432509839805,-23.507169863840993,-23.6682122560031,-23.76731550070679,-23.838222062391473,-23.899582013654925,-23.953852465197954
1.005E-5,-7.9E-8,-21.9400799964974,-21.992064094480398,-22.05008699411974,-22.114392366515432,-22.185561835562268,-22.26430861102812,-22.35011496271597,-22.441609403564566,-22.538845439458857,-22.64295316476927,-22.757702834083492,-22.88895987637729,-23.03285882478468,-23.185218755548284,-23.343937461298303,-23.507938951313825,-23.66906149774949,-23.76821071482774,-23.8391479084678,-23.900533320977097,-23.954825531329135
1.006E-5,-7.9E-8,-21.940113762939557,-21.99207143229687,-22.050064736278276,-22.11433719587707,-22.18547010716574,-22.26417629915902,-22.3499384188763,-22.4413858247988,-22.538571990053487,-22.642626361854475,-22.75731705148846,-22.888506251792556,-23.032331003854384,-23.1846129089392,-23.343250983979708,-23.507169863840993,-23.6682122560031,-23.76731550070679,-23.838222062391473,-23.899582013654925,-23.953852465198743
1.007E-5,-7.9E-8,-21.94021617915772,-21.992095050109917,-22.050000123176037,-22.11417447461125,-22.185198426351533,-22.263783674474706,-22.349413982112143,-22.440721217423977,-22.537758757365363,-22.64165412686527,-22.756169067782555,-22.887156148896064,-23.030759845596098,-23.18280925594728,-23.3412070359227,-23.504879680702842,-23.66568309434561,-23.76464902281772,-23.835463908870818,-23.896747572209886,-23.950952764409152
1.008E-5,-7.9E-8,-21.940379553924952,-21.992136165522233,-22.04990437046178,-22.11392656210309,-22.18478155943814,-22.263179306614205,-22.348605276582692,-22.439695202306925,-22.536502315206164,-22.640151176180687,-22.754393698103133,-22.885067580792256,-23.028328723861602,-23.18001777585475,-23.338043009757396,-23.501333794380052,-23.661766438103662,-23.76051868288413,-23.83119044827967,-23.892354790957953,-23.94645774667464
1.009E-5,-7.9E-8,-21.94060882110145,-21.99220143041875,-22.049786095872815,-22.113604310712223,-22.184232896915923,-22.262379461838755,-22.34753172308716,-22.438330532498075,-22.53482893412558,-22.638147554055042,-22.7520252401772,-22.882279888880674,-23.025082477645366,-23.17628896662753,-23.33381509736105,-23.496594064185935,-23.6565293868394,-23.75499357474551,-23.825471374318713,-23.88647350799101,-23.940437109313965
1.01E-5,-7.9E-8,-21.940901307471194,-21.99229650384911,-22.049660336342836,-22.113233240461952,-22.18358966536291,-22.2614344272765,-22.346257866723406,-22.43670689073131,-22.532834329869313,-22.635756140199927,-22.74919563708887,-22.878947110215634,-23.02119928806903,-23.171826265230372,-23.3287526644045,-23.49091623626158,-23.650252995563463,-23.74836815225766,-23.818609262067824,-23.879412655687467,-23.933204923394147
1.011E-5,-7.9E-8,-21.941982116541055,-21.992864042351012,-22.049655503869094,-22.112594657303806,-22.182250354462326,-22.25932054311515,-22.343300834657633,-22.43285179909619,-22.52802590314519,-22.629928188572492,-22.742245230979695,-22.87071424657516,-23.01156240661833,-23.160705209023394,-23.316088213554266,-23.47666002236308,-23.63443629007826,-23.731595513125797,-23.801155704897656,-23.861371643605107,-23.914645798547838
1.012E-5,-7.9E-8,-21.9430629256125,-21.99343158085371,-22.04965067139693,-22.11195607414566,-22.180911043561743,-22.257206658954594,-22.340343802590283,-22.428996707460286,-22.52321747642106,-22.62410023694348,-22.73529482487052,-22.862481382933904,-23.00192552516684,-23.14958415281721,-23.303423762704824,-23.462403808464586,-23.618619584593848,-23.71482287399472,-23.783702147728278,-23.843330631521958,-23.896086673701525
1.013E-5,-7.9E-8,-21.944143734683944,-21.993999119356403,-22.049645838924764,-22.111317490988306,-22.17957173266116,-22.255092774791663,-22.33738677052451,-22.42514161582517,-22.518409049697723,-22.618272285315257,-22.728344418760553,-22.854248519293435,-22.992288643716144,-23.13846309661023,-23.29075931185538,-23.4481475945653,-23.602802879108648,-23.698050234862066,-23.76624859055969,-23.82528961943881,-23.877527548854427
1.014E-5,-7.9E-8,-21.94522454375381,-21.994566657859096,-22.049641006451807,-22.11067890783016,-22.17823242176058,-22.252978890630313,-22.33442973845795,-22.42128652419005,-22.5136006229736,-22.612444333687034,-22.721394012650588,-22.846015655652174,-22.982651762265444,-23.127342040403253,-23.278094861005936,-23.43389138066601,-23.586986173623444,-23.68127759573178,-23.748795033390312,-23.80724860735724,-23.85896842400812
1.015E-5,-7.9E-8,-21.946305352825252,-21.99513419636179,-22.049636173979643,-22.110040324672017,-22.176893110859996,-22.250865006468967,-22.331472706391384,-22.417431432554146,-22.50879219624868,-22.606616382058807,-22.714443606541412,-22.837782792010913,-22.973014880814745,-23.116220984196275,-23.26543041015649,-23.419635166767513,-23.57116946813982,-23.664504956599124,-23.731341476221722,-23.789207595274092,-23.840409299161806
1.016E-5,-7.9E-8,-21.947386161895906,-21.995701734863694,-22.04963134150748,-22.10940174151387,-22.175553799959413,-22.248751122306825,-22.328515674324823,-22.413576340919033,-22.503983769525345,-22.600788430430583,-22.707493200431447,-22.829549928371236,-22.963377999363253,-23.105099927989297,-23.252765959306256,-23.40537895286823,-23.55535276265462,-23.647732317468048,-23.713887919052347,-23.771166583190947,-23.821850174315497
1.0170000000000001E-5,-7.9E-8,-21.94846697096735,-21.99626927336639,-22.049626509035317,-22.108763158355725,-22.17421448905883,-22.246637238145475,-22.32555864225826,-22.409721249282335,-22.499175342801216,-22.59496047880236,-22.70054279432227,-22.821317064729975,-22.953741117912553,-23.093978871782323,-23.24010150845602,-23.39112273896973,-23.53953605717021,-23.630959678336183,-23.696434361882968,-23.753125571109376,-23.803291049469188
1.018E-5,-7.9E-8,-21.949547780038003,-21.996836811869084,-22.04962167656236,-22.10812457519758,-22.172875178158247,-22.24452335398413,-22.3226016101917,-22.405866157647218,-22.49436691607709,-22.589132527174137,-22.693592388212306,-22.813084201089506,-22.944104236461854,-23.082857815576133,-23.22743705760658,-23.376866525070444,-23.523719351685006,-23.614187039204317,-23.678980804714378,-23.73508455902702,-23.78473192462288
